date,home_team,away_team,game_id,url,stage
2022-10-01 14:00:00,Napoli,Torino,1651519,https://www.whoscored.com/Matches/1651519/Live/Italy-Serie-A-2022-2023-Napoli-Torino,Serie A
2022-10-02 17:00:00,Atalanta,Fiorentina,1651512,https://www.whoscored.com/Matches/1651512/Live/Italy-Serie-A-2022-2023-Atalanta-Fiorentina,Serie A
2022-10-02 19:45:00,Juventus,Bologna,1651516,https://www.whoscored.com/Matches/1651516/Live/Italy-Serie-A-2022-2023-Juventus-Bologna,Serie A
2022-10-02 11:30:00,Lazio,Spezia,1651517,https://www.whoscored.com/Matches/1651517/Live/Italy-Serie-A-2022-2023-Lazio-Spezia,Serie A
2022-10-02 14:00:00,Lecce,Cremonese,1651518,https://www.whoscored.com/Matches/1651518/Live/Italy-Serie-A-2022-2023-Lecce-Cremonese,Serie A
2022-10-02 14:00:00,Sampdoria,Monza,1651520,https://www.whoscored.com/Matches/1651520/Live/Italy-Serie-A-2022-2023-Sampdoria-Monza,Serie A
2022-10-02 14:00:00,Sassuolo,Salernitana,1651521,https://www.whoscored.com/Matches/1651521/Live/Italy-Serie-A-2022-2023-Sassuolo-Salernitana,Serie A
2022-10-03 19:45:00,Verona,Udinese,1651514,https://www.whoscored.com/Matches/1651514/Live/Italy-Serie-A-2022-2023-Verona-Udinese,Serie A
2022-10-08 17:00:00,AC Milan,Juventus,1651525,https://www.whoscored.com/Matches/1651525/Live/Italy-Serie-A-2022-2023-AC-Milan-Juventus,Serie A
2022-10-08 19:45:00,Bologna,Sampdoria,1651522,https://www.whoscored.com/Matches/1651522/Live/Italy-Serie-A-2022-2023-Bologna-Sampdoria,Serie A
2022-10-08 14:00:00,Sassuolo,Inter,1651529,https://www.whoscored.com/Matches/1651529/Live/Italy-Serie-A-2022-2023-Sassuolo-Inter,Serie A
2022-10-09 17:00:00,Cremonese,Napoli,1651523,https://www.whoscored.com/Matches/1651523/Live/Italy-Serie-A-2022-2023-Cremonese-Napoli,Serie A
2022-10-09 14:00:00,Monza,Spezia,1651526,https://www.whoscored.com/Matches/1651526/Live/Italy-Serie-A-2022-2023-Monza-Spezia,Serie A
2022-10-09 19:45:00,Roma,Lecce,1651527,https://www.whoscored.com/Matches/1651527/Live/Italy-Serie-A-2022-2023-Roma-Lecce,Serie A
2022-10-09 14:00:00,Salernitana,Verona,1651528,https://www.whoscored.com/Matches/1651528/Live/Italy-Serie-A-2022-2023-Salernitana-Verona,Serie A
2022-10-09 11:30:00,Torino,Empoli,1651530,https://www.whoscored.com/Matches/1651530/Live/Italy-Serie-A-2022-2023-Torino-Empoli,Serie A
2022-10-09 14:00:00,Udinese,Atalanta,1651531,https://www.whoscored.com/Matches/1651531/Live/Italy-Serie-A-2022-2023-Udinese-Atalanta,Serie A
2022-10-10 19:45:00,Fiorentina,Lazio,1651524,https://www.whoscored.com/Matches/1651524/Live/Italy-Serie-A-2022-2023-Fiorentina-Lazio,Serie A
2022-10-15 19:45:00,Atalanta,Sassuolo,1651532,https://www.whoscored.com/Matches/1651532/Live/Italy-Serie-A-2022-2023-Atalanta-Sassuolo,Serie A
2022-10-15 14:00:00,Empoli,Monza,1651533,https://www.whoscored.com/Matches/1651533/Live/Italy-Serie-A-2022-2023-Empoli-Monza,Serie A
2022-10-15 17:00:00,Torino,Juventus,1651541,https://www.whoscored.com/Matches/1651541/Live/Italy-Serie-A-2022-2023-Torino-Juventus,Serie A
2022-10-16 11:30:00,Inter,Salernitana,1651535,https://www.whoscored.com/Matches/1651535/Live/Italy-Serie-A-2022-2023-Inter-Salernitana,Serie A
2022-10-16 14:00:00,Lazio,Udinese,1651536,https://www.whoscored.com/Matches/1651536/Live/Italy-Serie-A-2022-2023-Lazio-Udinese,Serie A
2022-10-16 17:00:00,Napoli,Bologna,1651538,https://www.whoscored.com/Matches/1651538/Live/Italy-Serie-A-2022-2023-Napoli-Bologna,Serie A
2022-10-16 14:00:00,Spezia,Cremonese,1651540,https://www.whoscored.com/Matches/1651540/Live/Italy-Serie-A-2022-2023-Spezia-Cremonese,Serie A
2022-10-16 19:45:00,Verona,AC Milan,1651534,https://www.whoscored.com/Matches/1651534/Live/Italy-Serie-A-2022-2023-Verona-AC-Milan,Serie A
2022-10-17 19:45:00,Lecce,Fiorentina,1651537,https://www.whoscored.com/Matches/1651537/Live/Italy-Serie-A-2022-2023-Lecce-Fiorentina,Serie A
2022-10-17 17:30:00,Sampdoria,Roma,1651539,https://www.whoscored.com/Matches/1651539/Live/Italy-Serie-A-2022-2023-Sampdoria-Roma,Serie A
2022-10-21 19:45:00,Juventus,Empoli,1651486,https://www.whoscored.com/Matches/1651486/Live/Italy-Serie-A-2022-2023-Juventus-Empoli,Serie A
2022-10-22 17:00:00,AC Milan,Monza,1651487,https://www.whoscored.com/Matches/1651487/Live/Italy-Serie-A-2022-2023-AC-Milan-Monza,Serie A
2022-10-22 19:45:00,Fiorentina,Inter,1651485,https://www.whoscored.com/Matches/1651485/Live/Italy-Serie-A-2022-2023-Fiorentina-Inter,Serie A
2022-10-22 14:00:00,Salernitana,Spezia,1651489,https://www.whoscored.com/Matches/1651489/Live/Italy-Serie-A-2022-2023-Salernitana-Spezia,Serie A
2022-10-23 17:00:00,Atalanta,Lazio,1651482,https://www.whoscored.com/Matches/1651482/Live/Italy-Serie-A-2022-2023-Atalanta-Lazio,Serie A
