date,home_team,away_team,game_id,url,stage
2000-11-25 14:30:00,Borussia Dortmund,Wolfsburg,9301,https://www.whoscored.com/Matches/9301/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Wolfsburg,
2000-11-25 14:30:00,Eintracht Frankfurt,Hertha Berlin,9303,https://www.whoscored.com/Matches/9303/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-Hertha-Berlin,
2000-11-25 14:30:00,Energie Cottbus,FC Koln,9304,https://www.whoscored.com/Matches/9304/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-FC-Koln,
2000-11-25 14:30:00,Freiburg,Bayern Munich,9302,https://www.whoscored.com/Matches/9302/Live/Germany-Bundesliga-2000-2001-Freiburg-Bayern-Munich,
2000-11-25 19:15:00,Hansa Rostock,Hamburger SV,9384,https://www.whoscored.com/Matches/9384/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Hamburger-SV,
2000-11-26 16:30:00,1860 Munich,Unterhaching,9439,https://www.whoscored.com/Matches/9439/Live/Germany-Bundesliga-2000-2001-1860-Munich-Unterhaching,
2000-11-26 17:00:00,Bayer Leverkusen,Kaiserslautern,9462,https://www.whoscored.com/Matches/9462/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-Kaiserslautern,
2000-11-26 16:30:00,Werder Bremen,VfB Stuttgart,9438,https://www.whoscored.com/Matches/9438/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-VfB-Stuttgart,
2000-12-02 19:15:00,Bayern Munich,Bayer Leverkusen,9632,https://www.whoscored.com/Matches/9632/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Bayer-Leverkusen,
2000-12-02 14:30:00,Bochum,Eintracht Frankfurt,9575,https://www.whoscored.com/Matches/9575/Live/Germany-Bundesliga-2000-2001-Bochum-Eintracht-Frankfurt,
2000-12-02 14:30:00,FC Koln,1860 Munich,9576,https://www.whoscored.com/Matches/9576/Live/Germany-Bundesliga-2000-2001-FC-Koln-1860-Munich,
2000-12-02 14:30:00,Hertha Berlin,Freiburg,9579,https://www.whoscored.com/Matches/9579/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-Freiburg,
2000-12-02 14:30:00,VfB Stuttgart,Borussia Dortmund,9578,https://www.whoscored.com/Matches/9578/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Borussia-Dortmund,
2000-12-02 14:30:00,Wolfsburg,Schalke 04,9577,https://www.whoscored.com/Matches/9577/Live/Germany-Bundesliga-2000-2001-Wolfsburg-Schalke-04,
2000-12-03 16:30:00,Energie Cottbus,Hansa Rostock,9704,https://www.whoscored.com/Matches/9704/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-Hansa-Rostock,
2000-12-03 16:30:00,Kaiserslautern,Hamburger SV,9703,https://www.whoscored.com/Matches/9703/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Hamburger-SV,
2000-12-08 19:15:00,Eintracht Frankfurt,Wolfsburg,9784,https://www.whoscored.com/Matches/9784/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-Wolfsburg,
2000-12-09 14:30:00,1860 Munich,Hansa Rostock,9818,https://www.whoscored.com/Matches/9818/Live/Germany-Bundesliga-2000-2001-1860-Munich-Hansa-Rostock,
2000-12-09 14:30:00,Borussia Dortmund,Unterhaching,9817,https://www.whoscored.com/Matches/9817/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Unterhaching,
2000-12-09 14:30:00,Freiburg,Bochum,9819,https://www.whoscored.com/Matches/9819/Live/Germany-Bundesliga-2000-2001-Freiburg-Bochum,
2000-12-09 19:15:00,Kaiserslautern,Bayern Munich,9867,https://www.whoscored.com/Matches/9867/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Bayern-Munich,
2000-12-09 14:30:00,Schalke 04,VfB Stuttgart,9820,https://www.whoscored.com/Matches/9820/Live/Germany-Bundesliga-2000-2001-Schalke-04-VfB-Stuttgart,
2000-12-10 16:30:00,Bayer Leverkusen,Hertha Berlin,9939,https://www.whoscored.com/Matches/9939/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-Hertha-Berlin,
2000-12-10 16:30:00,Hamburger SV,Energie Cottbus,9940,https://www.whoscored.com/Matches/9940/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Energie-Cottbus,
2000-12-10 16:30:00,Werder Bremen,FC Koln,9941,https://www.whoscored.com/Matches/9941/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-FC-Koln,
2000-12-12 17:15:00,Unterhaching,Schalke 04,9976,https://www.whoscored.com/Matches/9976/Live/Germany-Bundesliga-2000-2001-Unterhaching-Schalke-04,
2000-12-12 19:15:00,VfB Stuttgart,Eintracht Frankfurt,9977,https://www.whoscored.com/Matches/9977/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Eintracht-Frankfurt,
2000-12-12 19:15:00,Wolfsburg,Freiburg,9978,https://www.whoscored.com/Matches/9978/Live/Germany-Bundesliga-2000-2001-Wolfsburg-Freiburg,
2000-12-13 19:15:00,Bayern Munich,Hamburger SV,9993,https://www.whoscored.com/Matches/9993/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Hamburger-SV,
2000-12-13 17:15:00,Bochum,Bayer Leverkusen,9989,https://www.whoscored.com/Matches/9989/Live/Germany-Bundesliga-2000-2001-Bochum-Bayer-Leverkusen,
2000-12-13 19:15:00,Energie Cottbus,1860 Munich,9997,https://www.whoscored.com/Matches/9997/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-1860-Munich,
